LL_CH_1s1s,LL_CH_2s1s,LL_CH_2px1s,LL_CH_2py1s,LL_CH_2pz1s,LL_C_1s1s,LL_C1_1s1s,LL_C1_1s2s,LL_C1_1s2px,LL_C1_1s2py,LL_C1_1s2pz,LL_C1_2s1s,LL_C1_2s2s,LL_C1_2s2px,LL_C1_2s2py,LL_C1_2s2pz,LL_C1_2px1s,LL_C1_2px2s,LL_C1_2px2px,LL_C1_2px2py,LL_C1_2px2pz,LL_C1_2py1s,LL_C1_2py2s,LL_C1_2py2px,LL_C1_2py2py,LL_C1_2py2pz,LL_C1_2pz1s,LL_C1_2pz2s,LL_C1_2pz2px,LL_C1_2pz2py,LL_C1_2pz2pz,J_LL_CH_1s1s,J_LL_CH_2s1s,J_LL_CH_2px1s,J_LL_CH_2py1s,J_LL_CH_2pz1s,J_LL_C_1s1s,J_LL_C1_1s1s,J_LL_C1_1s2s,J_LL_C1_1s2px,J_LL_C1_1s2py,J_LL_C1_1s2pz,J_LL_C1_2s1s,J_LL_C1_2s2s,J_LL_C1_2s2px,J_LL_C1_2s2py,J_LL_C1_2s2pz,J_LL_C1_2px1s,J_LL_C1_2px2s,J_LL_C1_2px2px,J_LL_C1_2px2py,J_LL_C1_2px2pz,J_LL_C1_2py1s,J_LL_C1_2py2s,J_LL_C1_2py2px,J_LL_C1_2py2py,J_LL_C1_2py2pz,J_LL_C1_2pz1s,J_LL_C1_2pz2s,J_LL_C1_2pz2px,J_LL_C1_2pz2py,J_LL_C1_2pz2pz,J_CH_1s1s,J_QU_CH_2s1s,J_QU_CH_2px1s,J_QU_CH_2py1s,J_QU_CH_2pz1s
-0.085391322088866198,0.27788566017447414,-0.61793941855115952,-0.052702352985446899,0.091236167052460085,0.68068186806304287,2.0684751116517379,-0.20544577549091253,-0.000745796805653412,0.0020105099289372923,0.0052868111701174164,-0.20544577549091253,0.81518071568470529,-0.040107773165422911,-0.0001464608901154546,0.040494189577848672,-0.000745796805653412,-0.040107773165422911,0.6499518412946792,0.0091780559481172141,-0.01530562011468764,0.0020105099289372923,-0.0001464608901154546,0.0091780559481172141,0.65392907516385201,0.00075741290300710556,0.0052868111701174164,0.040494189577848672,-0.01530562011468764,0.00075741290300710556,0.67560436323009054,0.22496278351208021,1.2971902502654751,-1.2330475694484413,-0.095274472759937667,0.060828349306992574,2.7941630550754231,7.3739811354495135,1.5156057136001106,0.016106863934829151,-0.021342831105396295,0.0068454031796650232,1.5156057136001106,4.2058553694359002,0.16123715321258056,-0.23282469381389756,0.096799896573551134,0.016106863934829151,0.16123715321258056,4.1859450401013598,-0.057679498157786925,0.029454203698708235,-0.021342831105396295,-0.23282469381389756,-0.057679498157786925,4.2428387361213042,-0.042908225603255357,0.0068454031796650232,0.096799896573551134,0.029454203698708235,-0.042908225603255357,4.1782584830833462,0.23158340664935376,1.2837223289684176,-1.1706713048813928,-0.088195664467292045,0.051796308873686921
-0.087333466273231811,0.2597907741466936,-0.18592287919137909,-0.13722944560402678,-0.57370861422177089,0.6662093222894645,2.066684529254823,-0.20612942121075847,-0.0017188857933147239,-0.0023987697294200706,0.00056073419543116974,-0.20612942121075847,0.81376967653094967,-0.013580928849366175,-0.015641275918924273,-0.023277978796625319,-0.0017188857933147239,-0.013580928849366175,0.63739953973965502,0.0045852574988535302,-0.013063780197060032,-0.0023987697294200706,-0.015641275918924273,0.0045852574988535302,0.66065891525861065,0.0082051875269421592,0.00056073419543116974,-0.023277978796625319,-0.013063780197060032,0.0082051875269421592,0.65457891546903746,0.26105541677794475,1.4325218027098587,-0.47655507398346297,-0.30881832211037347,-1.216581778001959,2.8739018106991927,7.3384528212849229,1.5070550108304404,0.014624219351245216,-0.018594133742280139,0.011879477808750144,1.5070550108304404,4.1792459270983784,0.15515329858721461,-0.21435856468092276,0.12270966389653108,0.014624219351245216,0.15515329858721461,4.172015853436891,-0.053406289436099756,0.030167711306712593,-0.018594133742280139,-0.21435856468092276,-0.053406289436099756,4.2086391214059269,-0.04245450618411286,0.011879477808750144,0.12270966389653108,0.030167711306712593,-0.04245450618411286,4.1466560740188614,0.26565448026014765,1.4257010703644508,-0.46428815686736669,-0.29591384017246269,-1.1651128111808824
-0.087920228565605218,0.2188743490316449,-0.24356756047692277,0.1867601031642602,0.53880430195157758,0.66463130604257459,2.0670650674710855,-0.225631387795134,-0.0020127910259830498,0.0058846752640860818,0.0023547908508366952,-0.225631387795134,0.89563704142105693,0.043299031841160809,-0.036723790252628938,0.006413301080415032,-0.0020127910259830498,0.043299031841160809,0.63642612533827314,-0.0079826458277349466,-0.0051239869814086129,0.0058846752640860818,-0.036723790252628938,-0.0079826458277349466,0.63832125769149028,0.0046404143149031962,0.0023547908508366952,0.006413301080415032,-0.0051239869814086129,0.0046404143149031962,0.63646748733124192,0.30265700045240174,1.5690376911821591,-0.5652439489814074,0.37696970700066096,1.2825781455149758,2.9492179246052079,7.1501843701293337,1.4606150226937287,0.0063050963564195341,-0.018183737740021789,0.0041745282506141113,1.4606150226937287,4.0179856410873045,0.082831228861200173,-0.20886824280979341,0.051019900199379548,0.0063050963564195341,0.082831228861200173,3.9958887267041279,-0.037735374291670586,0.011000745859915624,-0.018183737740021789,-0.20886824280979341,-0.037735374291670586,4.0630938550879367,-0.019482596539720964,0.0041745282506141113,0.051019900199379548,0.011000745859915624,-0.019482596539720964,3.9850966531865173,0.30231937184868157,1.5740016704092217,-0.54483628569982523,0.36149776153865237,1.2452250515645154
-0.093255810683641097,0.23755661591483931,-0.42662171029042451,0.1985417899184998,0.37257329638941433,0.62977005788545126,2.0669968912496017,-0.20133429721566928,-0.00067452697555449553,0.0037964069383989436,-0.0021199976215616288,-0.20133429721566928,0.79451616010249015,-0.01904722434859182,-0.017020220053013086,-0.000386507606433102,-0.00067452697555449553,-0.01904722434859182,0.66554880839626107,0.018257333604186878,-0.00054621570432711319,0.0037964069383989436,-0.017020220053013086,0.018257333604186878,0.65812750915019247,0.0075312453280043171,-0.0021199976215616288,-0.000386507606433102,-0.00054621570432711319,0.0075312453280043171,0.64956789684423755,0.36412135553238867,1.7716791709365951,-1.0557913189289649,0.53992983764808322,1.0432366521877139,3.0868121786649994,7.4205009761451928,1.5272499866320197,0.013272687430313837,-0.022699202677025333,0.0093100114716513967,1.5272499866320197,4.2490568335558843,0.13708988131819894,-0.25190028108452811,0.10073644854278607,0.013272687430313837,0.13708988131819894,4.2202964744983209,-0.05425175434154543,0.020140260360077589,-0.022699202677025333,-0.25190028108452811,-0.05425175434154543,4.3048223100611347,-0.044327504374919766,0.0093100114716513967,0.10073644854278607,0.020140260360077589,-0.044327504374919766,4.2114618242860438,0.36645351856555897,1.7786653723740353,-1.0334435835937807,0.53278492185017601,1.0234051259610382
-0.087498803185288299,0.25144421525419169,-0.29511837073109903,-0.19664703729705862,-0.51215729210206118,0.67377846615317005,2.0665425514085101,-0.21867393637221236,0.0050167706044449744,0.0013682168787301939,-0.0042722131712721063,-0.21867393637221236,0.86386201321365008,-0.0049423292061070573,-0.039759937583539934,-0.0013357302730811699,0.0050167706044449744,-0.0049423292061070573,0.64415822969292391,0.019601033693456144,0.0073540448793460583,0.0013682168787301939,-0.039759937583539934,0.019601033693456144,0.65642219110174349,0.0020112601100288272,-0.0042722131712721063,-0.0013357302730811699,0.0073540448793460583,0.0020112601100288272,0.62198376580204284,0.2513445128312799,1.3901333428406768,-0.47718504798482791,-0.37833283236928972,-1.1651643175600312,2.830883000437264,7.1806544040778535,1.4681408477867133,0.011084741354113132,-0.015321771142192787,0.0087678125918094988,1.4681408477867133,4.0430816113268442,0.1283214749247279,-0.18411337568333108,0.093602794366662939,0.011084741354113132,0.1283214749247279,4.0280205858456304,-0.044747194859297713,0.016189599878851154,-0.015321771142192787,-0.18411337568333108,-0.044747194859297713,4.0683618370886467,-0.033423908145083586,0.0087678125918094988,0.093602794366662939,0.016189599878851154,-0.033423908145083586,4.02290273961653,0.25445965248490865,1.3853591709005673,-0.44519666522433216,-0.36028402292681616,-1.1211761424474236
-0.092507440026783461,0.18338265868029019,-0.33891288804541231,-0.14116451391100626,-0.49303546057879577,0.61255719520659302,2.0672999469498308,-0.20237813595795254,-0.00063008690826799399,0.0016222054349759431,-0.0031457929398209959,-0.20237813595795254,0.80315890931726253,0.011318348891835736,-0.038818534871054092,0.041677070994078094,-0.00063008690826799399,0.011318348891835736,0.67847912090848361,0.018520342912533183,0.018024563606042779,0.0016222054349759431,-0.038818534871054092,0.018520342912533183,0.66524183993116814,0.0074353965489348042,-0.0031457929398209959,0.041677070994078094,0.018024563606042779,0.0074353965489348042,0.6548773563983038,0.46737271599444208,2.0293281099209248,-0.77489541484766655,-0.31101277716278813,-1.5213199753339413,3.2104412761920722,7.3050228565710595,1.4984542306308615,0.0102263580989586,-0.017114362531396723,0.0029370934905547262,1.4984542306308615,4.1348915175029477,0.11736758447062737,-0.20586775488146694,0.048505354721943332,0.0102263580989586,0.11736758447062737,4.1141350986908281,-0.046859085897354755,0.011403011011501117,-0.017114362531396723,-0.20586775488146694,-0.046859085897354755,4.1760330438677125,-0.029029303330865071,0.0029370934905547262,0.048505354721943332,0.011403011011501117,-0.029029303330865071,4.1044302174692993,0.46792442814357799,2.0538872464521147,-0.76256774150420303,-0.30154251551983108,-1.5140152670727964
-0.10090127040698126,0.22023567123063034,0.34804491586515995,0.32206619804193953,-0.35236745617311449,0.59396065915577201,2.0669720180268936,-0.19723275090714046,-0.0027153677643220091,0.0036626297756471859,0.0062017224683503271,-0.19723275090714046,0.77822576707752789,0.0080814092502948087,-0.033477619737394035,-0.013986372182735032,-0.0027153677643220091,0.0080814092502948087,0.64907116888425542,0.006390605941157923,-0.012699881918426716,0.0036626297756471859,-0.033477619737394035,0.006390605941157923,0.65627119403538103,0.01791773045901443,0.0062017224683503271,-0.013986372182735032,-0.012699881918426716,0.01791773045901443,0.69626475036941193,0.47113077200414005,2.0443945480061658,1.0843870355172673,1.0658266031359958,-0.84090239071381723,3.2215291064006308,7.3872174199353582,1.5188404402882822,0.012306077426089423,-0.016796612522858419,0.011165949050931104,1.5188404402882822,4.2105129147546219,0.13834408191212014,-0.198718544291378,0.12504303498274957,0.012306077426089423,0.13834408191212014,4.2005846991077744,-0.052344160937468784,0.029519909073763839,-0.016796612522858419,-0.198718544291378,-0.052344160937468784,4.2425040250290484,-0.044386762775133266,0.011165949050931104,0.12504303498274957,0.029519909073763839,-0.044386762775133266,4.1780661335088469,0.47279469921092943,2.0663861668187797,1.0777624644384349,1.0670208912015937,-0.83027727358495329
-0.0897609382629449,0.24073177714968444,-0.090818638120448547,-0.098837499135567525,-0.59624117532255794,0.6589380050379593,2.0659298817587382,-0.21797692131937699,0.0014827601585027763,0.001455075876314201,-0.00087068040325716288,-0.21797692131937699,0.86157730479214445,0.005796199089131638,-0.0068740387362620625,-0.004259975346397128,0.0014827601585027763,0.005796199089131638,0.63156682474283699,0.0088483381307068454,-0.0015719291792425233,0.001455075876314201,-0.0068740387362620625,0.0088483381307068454,0.63175358334142584,0.004762959199085301,-0.00087068040325716288,-0.004259975346397128,-0.0015719291792425233,0.004762959199085301,0.63446359225742865,0.2871671327858325,1.5210027942607207,-0.16292380038465665,-0.25700620439607541,-1.3777595013356754,2.9200247596060045,7.2331747450702393,1.4813131843727507,0.012524824993915096,-0.017720524166649269,0.0093051091403790892,1.4813131843727507,4.0970177281196527,0.14368131140155768,-0.20015151474691206,0.10200602006373763,0.012524824993915096,0.14368131140155768,4.0887067997528739,-0.053015684126618272,0.024302012470169942,-0.017720524166649269,-0.20015151474691206,-0.053015684126618272,4.1229544627395764,-0.036627940039872325,0.0093051091403790892,0.10200602006373763,0.024302012470169942,-0.036627940039872325,4.0691541513173233,0.28892613470164102,1.520477139624655,-0.15547000161572094,-0.24887910858854168,-1.3335263054869544
-0.109304348444261,0.20174582583939399,-0.53570552731908982,-0.067276573459909644,0.21265575561506367,0.59287080303514372,2.0677044885208762,-0.21813908079803343,0.0051795496621884363,-0.0021839241653840652,3.5028345658098814e-05,-0.21813908079803343,0.86511176802329848,0.038205980225402586,0.0080687648106361476,-0.037313627751242098,0.0051795496621884363,0.038205980225402586,0.63952428294141517,-0.00069595497518296599,-0.011974302228403223,-0.0021839241653840652,0.0080687648106361476,-0.00069595497518296599,0.65199867534327338,-0.019554901241326916,3.5028345658098814e-05,-0.037313627751242098,-0.011974302228403223,-0.019554901241326916,0.6464027228575483,0.51577697551212442,2.1323222864972853,-1.6160318482241387,-0.31399250508375032,0.68933084747170303,3.2506853480996711,7.2153037350209628,1.4765776724043642,0.0098662029428936635,-0.018553457993483732,0.010761945675002828,1.4765776724043642,4.0720723382463566,0.13062141932276389,-0.20711667503167586,0.10721657400183811,0.0098662029428936635,0.13062141932276389,4.069563592064835,-0.047054613602844172,0.023307648448995275,-0.018553457993483732,-0.20711667503167586,-0.047054613602844172,4.0953760322698001,-0.027798679949403528,0.010761945675002828,0.10721657400183811,0.023307648448995275,-0.027798679949403528,4.0411775365575835,0.51253638819348768,2.1619584546903594,-1.6255001949754273,-0.31215051759299728,0.6880064260603056
-0.088598942635938593,0.22025348830462796,0.2091280105645815,0.52197793717873242,0.24189490104127548,0.64506702009207761,2.0660572575826266,-0.20816383211732864,0.0020441400543293048,0.0011676586292175481,0.00051571337172891338,-0.20816383211732864,0.82106779193805257,0.010899400894538828,-0.0056082543915667825,-0.0082346560122548498,0.0020441400543293048,0.010899400894538828,0.65057056148840686,0.00019122546216753661,0.0085602174545695506,0.0011676586292175481,-0.0056082543915667825,0.00019122546216753661,0.63689848404735194,0.013512038754146027,0.00051571337172891338,-0.0082346560122548498,0.0085602174545695506,0.013512038754146027,0.64578238236732388,0.33749208631465727,1.6829846259533392,0.55047180384521277,1.2876320396674801,0.59380373681857779,3.0175035797707426,7.3103698400291002,1.5002282628600985,0.010068026015458593,-0.019619128903464591,0.011770171888408168,1.5002282628600985,4.1577813861174295,0.1189633790564453,-0.21912337682544111,0.12863505518219859,0.010068026015458593,0.1189633790564453,4.1356962530108312,-0.043745208942470803,0.023094974966690503,-0.019619128903464591,-0.21912337682544111,-0.043745208942470803,4.1931200431713496,-0.049321876921044519,0.011770171888408168,0.12863505518219859,0.023094974966690503,-0.049321876921044519,4.1341761033061752,0.33892465873649602,1.6890466328320231,0.53724873669367379,1.2580499674249352,0.57570881139249808
-0.091366559609912454,0.25098519967286287,0.061756033100417315,0.42934076552427225,0.43214707169824096,0.65936517447279441,2.0667574938051447,-0.21094493841956705,0.00064987097399951243,0.0053747732094193536,-0.0067198556800819676,-0.21094493841956705,0.83598805592702619,-0.036850086084647876,-0.009499120493460432,0.043586891064700498,0.00064987097399951243,-0.036850086084647876,0.64706165736925247,0.0041167920262002063,-0.032930693295034952,0.0053747732094193536,-0.009499120493460432,0.0041167920262002063,0.61843755575054704,0.0013527910804714124,-0.0067198556800819676,0.043586891064700498,-0.032930693295034952,0.0013527910804714124,0.67960856075029197,0.30968051490854881,1.6037224013060893,0.36726725051632891,1.1247728390550635,0.86887013234740085,2.9863977035917038,7.3623582765628788,1.5130668634058377,0.016121334934126149,-0.02202186438875299,0.0050482812200604715,1.5130668634058377,4.2071136952809765,0.16549206504138436,-0.24132574401617207,0.061990551332775423,0.016121334934126149,0.16549206504138436,4.1878397041789635,-0.06157148216941967,0.023949477143649599,-0.02202186438875299,-0.24132574401617207,-0.06157148216941967,4.2608184747615674,-0.036443984122235637,0.0050482812200604715,0.061990551332775423,0.023949477143649599,-0.036443984122235637,4.162100958694877,0.31206724442659534,1.6031192747954917,0.36491482086654986,1.0997029395794451,0.8338265868442607
-0.08954968051454601,0.22481805854795026,-0.5925556568333995,-0.15709683627691964,-0.020773918428821023,0.65219195112233497,2.0660213257061857,-0.2179726721451748,-0.0014484301011639215,-0.0019011627641667295,-0.00038480899385288057,-0.2179726721451748,0.86241427707883345,0.0083874879236874953,0.0042509780709711776,0.018542723750267016,-0.0014484301011639215,0.0083874879236874953,0.64423767610488025,0.002345230533077905,-0.0011283714763922481,-0.0019011627641667295,0.0042509780709711776,0.002345230533077905,0.62943979108153603,-0.003435600397297553,-0.00038480899385288057,0.018542723750267016,-0.0011283714763922481,-0.003435600397297553,0.631321565209503,0.31643843794339382,1.6226708102870604,-1.3980822353294402,-0.5097199810215195,-0.074643107866532832,2.9970219773499838,7.2271396988972949,1.4797745710879247,0.011334211403824554,-0.019962885235813705,0.0057357032213657295,1.4797745710879247,4.0896707550869573,0.12869966410577791,-0.22339882510936615,0.070397840913802842,0.011334211403824554,0.12869966410577791,4.0741439627614424,-0.049732866809468403,0.017470301950973651,-0.019962885235813705,-0.22339882510936615,-0.049732866809468403,4.1271310330312962,-0.028460622648651838,0.0057357032213657295,0.070397840913802842,0.017470301950973651,-0.028460622648651838,4.0575514862532192,0.31697931704100524,1.6271070490663451,-1.358705041033341,-0.50061688759177925,-0.07357617478261641
-0.091201886629637505,0.23970901171355025,-0.53572403927434831,0.0005365090519840604,0.27777934615960775,0.62965715140356071,2.0668518724060583,-0.19843906804224901,0.0010350188006668917,-1.5514796066881578e-05,0.0030429779508748763,-0.19843906804224901,0.78141500758718241,-0.015010609010525413,-0.0042737768297400813,0.0035202307491822554,0.0010350188006668917,-0.015010609010525413,0.66621636079045798,0.014142168681742326,0.0078725857783597114,-1.5514796066881578e-05,-0.0042737768297400813,0.014142168681742326,0.65769657056161746,-0.0055791876761899194,0.0030429779508748763,0.0035202307491822554,0.0078725857783597114,-0.0055791876761899194,0.65714351560016138,0.34886360168569519,1.730348499413179,-1.2885723307125068,0.021976550531624214,0.87739206187985508,3.0731191005207958,7.4000342908384429,1.5221252057507921,0.015480267749811169,-0.020774665216115758,0.0087103808551901238,1.5221252057507921,4.2265609050179407,0.16591448907136747,-0.23088648349451568,0.1003197626238482,0.015480267749811169,0.16591448907136747,4.211205688477115,-0.061147502422479141,0.023689125806989841,-0.020774665216115758,-0.23088648349451568,-0.061147502422479141,4.2640714578227508,-0.034172331994563938,0.0087103808551901238,0.1003197626238482,0.023689125806989841,-0.034172331994563938,4.193922315709675,0.35173713554590896,1.7361245657541209,-1.2561525061636472,0.025580777091221165,0.86457188220838399
-0.092476486311847239,0.22077462536764259,0.41249797300072644,0.40531727907022169,0.18506777701824945,0.65459822344851393,2.067272413833988,-0.23216617904042114,-0.0014863968088040021,0.0078226123665087865,-0.0031811283136417411,-0.23216617904042114,0.92424420042047428,-0.0012319120412758941,-0.057760892186755668,0.030674867397097984,-0.0014863968088040021,-0.0012319120412758941,0.62185390811298913,-0.0082314070257272776,0.0096697041563789284,0.0078226123665087865,-0.057760892186755668,-0.0082314070257272776,0.64366585375127083,0.0099685378969762359,-0.0031811283136417411,0.030674867397097984,0.0096697041563789284,0.0099685378969762359,0.6311942009553122,0.31899826498455108,1.605718690150751,1.0659940619668695,0.95654560776346798,0.31684984083434331,2.9335296884358604,7.1123256002709727,1.4513055956009524,0.006958745863610687,-0.016975296679550108,0.0047228827705531598,1.4513055956009524,3.9875966971084744,0.074799595260356913,-0.19983215307549179,0.060083561533222085,0.006958745863610687,0.074799595260356913,3.9599460687885375,-0.024861458819774987,0.0085821761863084881,-0.016975296679550108,-0.19983215307549179,-0.024861458819774987,4.0331028249325174,-0.030982355954554501,0.0047228827705531598,0.060083561533222085,0.0085821761863084881,-0.030982355954554501,3.9599533960138125,0.31746346150025584,1.6128746966368745,1.0421429357317016,0.92981203152976455,0.30303026633089342
-0.097597688936353386,0.22460163609539072,0.38711678231694291,0.44847738878808135,0.057921800275295782,0.6262105972670533,2.0668419883848439,-0.21327891745443767,-0.0040292053402072635,0.002827188176775229,-8.8769715856649352e-05,-0.21327891745443767,0.8423742048465116,-0.015034843852047872,-0.0080560015772301492,-0.010468294856813654,-0.0040292053402072635,-0.015034843852047872,0.66274072147071172,0.0050330298537954524,0.0015239544189242227,0.002827188176775229,-0.0080560015772301492,0.0050330298537954524,0.62796413586599376,-0.0040831895429524374,-8.8769715856649352e-05,-0.010468294856813654,0.0015239544189242227,-0.0040831895429524374,0.63711251288245374,0.39439915463998604,1.8487773120932067,1.0200801086540661,1.2423557592009511,0.23229052994102864,3.1121682124709888,7.3462256656660445,1.5091380130077376,0.012885999108710286,-0.023620804607558166,0.0077475238405728562,1.5091380130077376,4.1954719988068518,0.13270195382622252,-0.26005775571941453,0.07993947527492222,0.012885999108710286,0.13270195382622252,4.1646600319983511,-0.054617138912871815,0.015126723618190886,-0.023620804607558166,-0.26005775571941453,-0.054617138912871815,4.2601959592265484,-0.029993341752244562,0.0077475238405728562,0.07993947527492222,0.015126723618190886,-0.029993341752244562,4.1509904173753638,0.39380920328557872,1.8613023079225548,1.0002946317623898,1.231445047176239,0.22941881462897101
-0.09478646255804532,0.22138909049465089,-0.42492147499359195,-0.17359349083366657,-0.38359767661328886,0.61235326827067948,2.0681557586897581,-0.20859143657577303,-0.0056367427154236415,-0.0034698435412614075,0.0044655629106846338,-0.20859143657577303,0.82014375959553143,0.0029176297524086611,-0.036391027673355586,0.034906004313472502,-0.0056367427154236415,0.0029176297524086611,0.64720135906330212,-0.0011854308664601132,0.0046577321340873883,-0.0034698435412614075,-0.036391027673355586,-0.0011854308664601132,0.66953874947903369,0.0018629761137873286,0.0044655629106846338,0.034906004313472502,0.0046577321340873883,0.0018629761137873286,0.66163014553511568,0.39018517746599501,1.8165434134352885,-1.1569180312670402,-0.49617630663106094,-0.99742166486756012,3.0667289465035457,7.2124395441501905,1.4755821957037678,0.0094959929969725791,-0.01587746999713557,0.0049807487888089315,1.4755821957037678,4.055599183709794,0.1021240808888445,-0.1947887973318419,0.074492002257482356,0.0094959929969725791,0.1021240808888445,4.0414977104653973,-0.033652119425539806,0.014089203928716695,-0.01587746999713557,-0.1947887973318419,-0.033652119425539806,4.0867219834142654,-0.031936165890845011,0.0049807487888089315,0.074492002257482356,0.014089203928716695,-0.031936165890845011,4.0287471877387784,0.39028004346119849,1.8329140413901959,-1.1417612675430013,-0.48934986025454813,-0.97975277410757688
-0.10495212737508221,0.22835429853842881,-0.45962446968122123,0.029007707706792823,0.35695103997426608,0.60410237231175223,2.0665564149215765,-0.21156305770790804,0.0034721351662908842,-0.0010296240998412267,-0.0017866745162763425,-0.21156305770790804,0.83484008638679252,0.01261262539555651,-0.0023617972753646375,-0.013980538433716005,0.0034721351662908842,0.01261262539555651,0.64913154542301632,-0.0059132067642634553,0.0022323963325441287,-0.0010296240998412267,-0.0023617972753646375,-0.0059132067642634553,0.64762664568099249,-0.0040942055971922783,-0.0017866745162763425,-0.013980538433716005,0.0022323963325441287,-0.0040942055971922783,0.6389979653538761,0.44652319001463803,1.9885855464786382,-1.2613014285325259,-0.061836257326135666,1.1675929658712436,3.2057125332817713,7.2855637941852214,1.4940516937993216,0.011714702608180723,-0.020974489507109558,0.007230290785074393,1.4940516937993216,4.1356450196067387,0.13858906432920087,-0.23455014364238869,0.07180839127607419,0.011714702608180723,0.13858906432920087,4.1216933720242936,-0.052299244812752763,0.012056442611712329,-0.020974489507109558,-0.23455014364238869,-0.052299244812752763,4.1763914154240931,-0.023924200523987603,0.007230290785074393,0.07180839127607419,0.012056442611712329,-0.023924200523987603,4.0985742278341206,0.44576864788997106,2.0082957916128121,-1.2532571352211368,-0.062891135380281904,1.1640267821074826
-0.10017847153318189,0.21478862041085289,0.11110780214204918,0.078484707097573228,-0.57562919180308814,0.60220827190904258,2.0665057796661546,-0.2038033751584922,-0.0012730248520794454,-0.0037622462719636676,0.0015237633371788205,-0.2038033751584922,0.80243587940437455,-0.0019631443427273292,-0.0065178134376025921,0.016175754920104271,-0.0012730248520794454,-0.0019631443427273292,0.65685880084452031,-0.0014080921328400685,0.0034488161484709651,-0.0037622462719636676,-0.0065178134376025921,-0.0014080921328400685,0.6421060846259331,-0.0046708347267683057,0.0015237633371788205,0.016175754920104271,0.0034488161484709651,-0.0046708347267683057,0.65939228216212598,0.45229797043906422,2.0012596567012544,0.42720244797456675,0.085527652612773675,-1.6684169357155718,3.2088449393080696,7.3128992704813385,1.5006718879631322,0.011642831290126389,-0.020033662175697624,0.0061281253863679315,1.5006718879631322,4.1521503656708525,0.12714138750792767,-0.23058799606247524,0.076303135733882657,0.011642831290126389,0.12714138750792767,4.130746968354277,-0.047715746061504527,0.015820988070697546,-0.020033662175697624,-0.23058799606247524,-0.047715746061504527,4.196159114742664,-0.030032648348437736,0.0061281253863679315,0.076303135733882657,0.015820988070697546,-0.030032648348437736,4.119295259358438,0.4526764000623561,2.0222596510179889,0.42616629743496415,0.083549625154901469,-1.6588536568992631
-0.098897959706334956,0.23875019849782131,0.3808494982701579,0.23806112015128711,-0.38822199724354578,0.62701826946614647,2.0663805730227698,-0.21053691448915132,-0.0021335284360061465,0.0021494680050807712,0.0026931651796081087,-0.21053691448915132,0.82999233625909874,-0.0018619507973081911,0.01084149161907464,0.010161422018720102,-0.0021335284360061465,-0.0018619507973081911,0.66551752968205991,-0.012446335682166493,-0.015316295221220078,0.0021494680050807712,0.01084149161907464,-0.012446335682166493,0.63604651774701215,0.01901074755838697,0.0026931651796081087,0.010161422018720102,-0.015316295221220078,0.01901074755838697,0.63649210786250421,0.38024822019029464,1.801532126724954,0.94474853509156564,0.72227428098585755,-1.0531823365934998,3.0691631852940944,7.3389851549100991,1.5073374983275825,0.010330524157718464,-0.023420397568564996,0.0096344952164565019,1.5073374983275825,4.1875369401211193,0.11171135046097588,-0.25367442504469623,0.11414891255724292,0.010330524157718464,0.11171135046097588,4.1529440716820387,-0.041158865111464868,0.024483798547307568,-0.023420397568564996,-0.25367442504469623,-0.041158865111464868,4.2403026197160099,-0.053100668783187505,0.0096344952164565019,0.11414891255724292,0.024483798547307568,-0.053100668783187505,4.1588390489675753,0.38021487110381796,1.8124874371772381,0.92328790205609634,0.72132857551563656,-1.0371736519267232
-0.08814710544376092,0.21535772555593699,0.1128967951163492,-0.00023687057657274455,-0.60429528990635994,0.63072758439555709,2.0668058043788382,-0.19768423104823893,-0.0023182319212978939,-0.0041722254021938215,-0.0033472417009207641,-0.19768423104823893,0.7768920689490949,-0.0010780196908470579,-0.0035890622881950239,8.6755074064323676e-05,-0.0023182319212978939,-0.0010780196908470579,0.66702896797694211,0.0050757728519011391,-0.0030181596562065122,-0.0041722254021938215,-0.0035890622881950239,0.0050757728519011391,0.63888489705592166,0.008753874451964995,-0.0033472417009207641,8.6755074064323676e-05,-0.0030181596562065122,0.008753874451964995,0.66940869156109695,0.37637546077641765,1.8140412530875434,0.33824596798657597,-0.036636728529192898,-1.5800300265569065,3.1282908115028256,7.4012759035517393,1.5224595619164083,0.012745450591538841,-0.020415072570085627,0.010045925551344748,1.5224595619164083,4.2289819587384088,0.13944327511316268,-0.23394530066964375,0.10967683153103412,0.012745450591538841,0.13944327511316268,4.2083004354734488,-0.053763621207486789,0.027037613782866326,-0.020415072570085627,-0.23394530066964375,-0.053763621207486789,4.2717415933257747,-0.04455063774273204,0.010045925551344748,0.10967683153103412,0.027037613782866326,-0.04455063774273204,4.19640275056297,0.37857141488779367,1.8253939092972187,0.33179566441527319,-0.035188327173899817,-1.5489324107373865
