LL_CH_1s1s,LL_CH_2s1s,LL_CH_2px1s,LL_CH_2py1s,LL_CH_2pz1s,LL_C_1s1s,LL_C1_1s1s,LL_C1_1s2s,LL_C1_1s2px,LL_C1_1s2py,LL_C1_1s2pz,LL_C1_2s1s,LL_C1_2s2s,LL_C1_2s2px,LL_C1_2s2py,LL_C1_2s2pz,LL_C1_2px1s,LL_C1_2px2s,LL_C1_2px2px,LL_C1_2px2py,LL_C1_2px2pz,LL_C1_2py1s,LL_C1_2py2s,LL_C1_2py2px,LL_C1_2py2py,LL_C1_2py2pz,LL_C1_2pz1s,LL_C1_2pz2s,LL_C1_2pz2px,LL_C1_2pz2py,LL_C1_2pz2pz,QU_CH_1s1s,QU_CH_2s1s,QU_CH_2px1s,QU_CH_2py1s,QU_CH_2pz1s
-0.09431297714639858,0.23122038624255561,-0.0079786348263758688,-0.022588208303094187,0.60081740678768736,0.63009213720952195,2.0669380137055917,-0.20564998660578332,0.0050671424720260512,-0.001039750325520274,0.00074041278688268301,-0.20564998660578332,0.80975863299406237,0.011705101466509899,0.015990674460442826,-0.0027851932324903586,0.0050671424720260512,0.011705101466509899,0.65271634243218202,0.021499950413847779,-0.0052127687345276952,-0.001039750325520274,0.015990674460442826,0.021499950413847779,0.65041623922428982,-0.0085972423192013023,0.00074041278688268301,-0.0027851932324903586,-0.0052127687345276952,-0.0085972423192013023,0.65213330316011264,-0.086169391268064541,0.22140367000942457,0.00044398881925175604,-0.026194478224115227,0.60174409607080825
-0.1070372031986488,0.25143506061100257,-0.037526321070497241,-0.039478832318723421,0.56474548531637248,0.59780885903053427,2.0666630221559044,-0.2209429552573092,0.0025511072196144919,0.0054704922322877363,-0.0042597617376540975,-0.2209429552573092,0.86924646403398731,-0.0062140990574196323,0.0090195479641076645,-0.011417713268583537,0.0025511072196144919,-0.0062140990574196323,0.64125373938983943,-0.012717174070962428,-0.0096083074409563287,0.0054704922322877363,0.0090195479641076645,-0.012717174070962428,0.65517056236991111,-0.0051727609526881144,-0.0042597617376540975,-0.011417713268583537,-0.0096083074409563287,-0.0051727609526881144,0.62216220675473921,-0.098687208238142851,0.24803541794827058,-0.033674145042118075,-0.038904912609504072,0.56201665349595742
-0.095550973967126931,0.21339406292557475,0.016464886468044476,-0.03900376626736185,0.60106416171907195,0.61695390217723367,2.066688671464521,-0.20207126950909876,0.00084456513983115536,0.0010032877694871212,-0.00050881025736079668,-0.20207126950909876,0.79706914751301372,0.0022385131069355959,-0.0082716087850592968,-0.011178224118546905,0.00084456513983115536,0.0022385131069355959,0.65332667348680462,-0.00030999485043651295,0.00078531365292414113,0.0010032877694871212,-0.0082716087850592968,-0.00030999485043651295,0.64940263082187399,-0.003804066561522634,-0.00050881025736079668,-0.011178224118546905,0.00078531365292414113,-0.003804066561522634,0.66305085480512016,-0.08612731822145786,0.20404502140641342,0.022749963397764777,-0.043847720693561763,0.60002477947766886
-0.098434728571416774,0.21475085494091023,-0.034568792159609063,0.007766238779272204,0.59294070577089497,0.61001178494987218,2.0667275540325085,-0.21192030483123472,0.0020741723258525819,0.0014496824237819964,0.0001602220319586495,-0.21192030483123472,0.83597122169703486,-0.0062090767847166536,0.035424565969593924,-0.025947179061525126,0.0020741723258525819,-0.0062090767847166536,0.63767559565095877,-0.0024504010100814266,-0.012773697466578218,0.0014496824237819964,0.035424565969593924,-0.0024504010100814266,0.65481338446738535,-0.0018998117546054211,0.0001602220319586495,-0.025947179061525126,-0.012773697466578218,-0.0018998117546054211,0.65320413869454852,-0.089409711979803783,0.2086678327617735,-0.02978557495771033,0.0056046590174236785,0.5924382465572936
-0.089288396167713321,0.22118554075815736,0.045659692601732985,-0.013430888658074569,0.61217405653155899,0.64231037575532457,2.0666343398706557,-0.2064342260002148,-0.0025492532768286091,-0.00026725056641764078,0.0028444528879046759,-0.2064342260002148,0.81302551481474072,-0.009259608216931281,0.019273162388269788,-0.0044041276057648696,-0.0025492532768286091,-0.009259608216931281,0.64805397411837207,-0.0041253527455750449,0.010254033193098949,-0.00026725056641764078,0.019273162388269788,-0.0041253527455750449,0.65671161496273089,-0.004323088983311893,0.0028444528879046759,-0.0044041276057648696,0.010254033193098949,-0.004323088983311893,0.65535765002515856,-0.080624273704033467,0.20687248284902271,0.048103376500690173,-0.017042244061192452,0.61453529931646833
-0.093541031695159357,0.22945075918050975,-0.0072026398201145356,-0.027153795520227043,0.60186949712359239,0.63248835895358702,2.0660976304487471,-0.20826029598823328,0.0032229546865494545,-0.0011163501928668712,0.00064689289603787892,-0.20826029598823328,0.82256082393805807,-0.024426471640769925,0.014875163789283323,-0.0052289200634857268,0.0032229546865494545,-0.024426471640769925,0.66299584943909906,0.012495994210099785,0.0053962808012056052,-0.0011163501928668712,0.014875163789283323,0.012495994210099785,0.63234009506986699,-0.010382475197137388,0.00064689289603787892,-0.0052289200634857268,0.0053962808012056052,-0.010382475197137388,0.64757791111602436,-0.085282501756385534,0.21837765179073459,-0.0046048744897666458,-0.033149049245646781,0.60357237993207369
-0.085493422634397354,0.22463964026911837,-0.028216179425042037,0.055287494008433941,0.61915022916732088,0.64488835693550128,2.0672092632987158,-0.19743716253185495,0.00062202310612681933,0.001536055775953794,0.0040578452799790105,-0.19743716253185495,0.7772362308342794,-0.018371825873564313,0.010081038069458016,0.0068772222547251634,0.00062202310612681933,-0.018371825873564313,0.67452764402473919,-0.012695447657646061,-0.0063455025017022104,0.001536055775953794,0.010081038069458016,-0.012695447657646061,0.65688504308536189,0.023487306673766181,0.0040578452799790105,0.0068772222547251634,-0.0063455025017022104,0.023487306673766181,0.67053372824465574,-0.07720147103974051,0.21256878734302817,-0.029789366194366423,0.05398014806549449,0.62219876311592925
-0.10691348174140861,0.20224396615636508,-0.017838776173618537,0.019238237022793418,0.58539714902369155,0.57768065991719653,2.0682681391101423,-0.19505078079964522,-0.0018776245368960671,-0.0026130820093428547,-0.0054967567826523954,-0.19505078079964522,0.76843294238367232,-0.017607120392149296,-0.0077063386010603994,-0.023230625400419938,-0.0018776245368960671,-0.017607120392149296,0.67444638734433449,0.0060020295084844966,-0.0023694803280952248,-0.0026130820093428547,-0.0077063386010603994,0.0060020295084844966,0.65769307802507104,0.012022324387994832,-0.0054967567826523954,-0.023230625400419938,-0.0023694803280952248,0.012022324387994832,0.67944850166351212,-0.095490512691805904,0.19868030121059319,-0.019169227524890149,0.012636893901833965,0.58071680665195136
-0.091163576903786861,0.21817247645010068,-0.089283528361661438,-0.035834106287635989,0.60403320475914257,0.63328127668026901,2.0662634134765501,-0.20340246692625605,8.6352372170160835e-05,-0.0018681408575616579,0.0019355849497296835,-0.20340246692625605,0.80192318886046932,-0.006600404383141952,-0.0053243827287526605,-0.0093520745174920025,8.6352372170160835e-05,-0.006600404383141952,0.64155421078502561,0.017885467550056988,-0.031242798283128433,-0.0018681408575616579,-0.0053243827287526605,0.017885467550056988,0.65784738135364074,-0.0092433152392580459,0.0019355849497296835,-0.0093520745174920025,-0.031242798283128433,-0.0092433152392580459,0.65952459277672137,-0.083089261264593123,0.21053853741121992,-0.087108249539858254,-0.042931865645509298,0.60472500974998533
-0.088005347968685171,0.21741410622547555,-0.035650535078310952,0.042579811805486673,0.61338200753741756,0.6505615909630651,2.0663124920310838,-0.20898605645336593,0.0016501691793959572,-0.0033150038175893959,0.0027549095470075849,-0.20898605645336593,0.82528004103763863,0.010693652747763601,0.020291782593000185,-0.0074876737849977407,0.0016501691793959572,0.010693652747763601,0.63347501086792013,0.0073276474605139669,-0.018880336434925829,-0.0033150038175893959,0.020291782593000185,0.0073276474605139669,0.65477644768230614,0.011907612413503896,0.0027549095470075849,-0.0074876737849977407,-0.018880336434925829,0.011907612413503896,0.6515935614350401,-0.079977685091820058,0.20700040719097218,-0.030605695916409728,0.043772026748132076,0.61394191193119441
-0.10315702699482822,0.233095181137083,0.53601793693130606,-0.030956785057214147,-0.21808759528970451,0.61027056280513048,2.0666763152109029,-0.22447793606189109,-0.001860753261480259,0.002725060976692003,0.0012593851261518351,-0.22447793606189109,0.88776059646327699,-0.025630992230691214,0.0051204348634296751,0.0044228301499401983,-0.001860753261480259,-0.025630992230691214,0.63432940088001244,-0.010500397592180202,0.0077042398322137579,0.002725060976692003,0.0051204348634296751,-0.010500397592180202,0.63109578961408175,-0.009738379288211918,0.0012593851261518351,0.0044228301499401983,0.0077042398322137579,-0.009738379288211918,0.63787416295275023,-0.094653702062387074,0.22969010985553676,0.53378954686682789,-0.034537345671370429,-0.21635770890850928
-0.090949571363935694,0.24257466750929291,0.57618598011276156,-0.029339469320550593,-0.19487289150199011,0.63657685448610424,2.0672730744989027,-0.19912410850459836,0.002326350499406743,0.003464851736777567,0.0034772852595566883,-0.19912410850459836,0.78383575979524378,0.018579670928920673,0.0020588307076085588,0.0076049119729455659,0.002326350499406743,0.018579670928920673,0.65223832499683132,0.003676381390291493,-0.012807673878539261,0.003464851736777567,0.0020588307076085588,0.003676381390291493,0.66510987651157327,0.0080834352243383187,0.0034772852595566883,0.0076049119729455659,-0.012807673878539261,0.0080834352243383187,0.66575538916943822,-0.083061984190747132,0.22976713882575367,0.57952177565248919,-0.031978852424082854,-0.19297810131923343
-0.083661115987501658,0.22469879541452717,0.6018400098879616,0.046891229421157296,-0.18166536386167387,0.67815556816434097,2.066369739744347,-0.21946648209425207,0.0039997850943527362,-0.0012781759910761308,-0.00087842598280911052,-0.21946648209425207,0.86848238743098904,-0.0070816362798900023,0.038856297690637198,-0.0021339437226906453,0.0039997850943527362,-0.0070816362798900023,0.6396958446257166,0.010655817393329964,-0.014790931796338204,-0.0012781759910761308,0.038856297690637198,0.010655817393329964,0.64805232856500983,-0.003709829240548114,-0.00087842598280911052,-0.0021339437226906453,-0.014790931796338204,-0.003709829240548114,0.62711499929733427,-0.07593964722894346,0.21128062760629315,0.60524827736740949,0.048127511449351762,-0.18146187755941368
-0.090458348996973012,0.2662469039998947,0.56485481916660807,-0.0056570159557596256,-0.23744952368601682,0.66258805494270145,2.0662035425207357,-0.2135406189763249,-0.0012501725654614575,0.004229850041674618,0.00015936538072792693,-0.2135406189763249,0.84342288130463694,0.025001297097673306,0.0143025616864044,-0.012047216551198595,-0.0012501725654614575,0.025001297097673306,0.64322366479737514,0.0042239424220532062,0.010110293409152336,0.004229850041674618,0.0143025616864044,0.0042239424220532062,0.63103434071027986,0.00030820037479914464,0.00015936538072792693,-0.012047216551198595,0.010110293409152336,0.00030820037479914464,0.64519272551217011,-0.083373165380914313,0.25151709044838882,0.56955612750694151,-0.0086287595718676224,-0.23725788570292261
-0.09566424831101894,0.22052111400014024,0.56786343658937066,0.014362189219946017,-0.19206142642513224,0.61766115159547996,2.0660196492367895,-0.20317696011351044,-0.0017761481031050149,-0.0016731394489283365,-0.0025145851046675257,-0.20317696011351044,0.7997768150636716,-0.0073571269112685748,-0.0036678552148138093,-0.0025247135395174169,-0.0017761481031050149,-0.0073571269112685748,0.64376154139778374,0.012834771404927215,-0.020916728155976411,-0.0016731394489283365,-0.0036678552148138093,0.012834771404927215,0.6574399447669188,0.0093950108729516368,-0.0025145851046675257,-0.0025247135395174169,-0.020916728155976411,0.0093950108729516368,0.64905494083645743,-0.087198622713504259,0.21316942855104773,0.56804419677435281,0.01116927258731689,-0.19257862873701515
-0.099032642885305097,0.21661761243988623,0.55494520214894349,0.03778926889327705,-0.20731017789193334,0.61162426818128279,2.0663048508119783,-0.20981650334221774,-0.0013607590040467675,-0.004544092994513001,-0.00076130140128441827,-0.20981650334221774,0.8280194876746001,-0.023483497486336841,0.017085650410652572,-0.00088076920772453267,-0.0013607590040467675,-0.023483497486336841,0.65914477916106595,0.014661089265082777,0.0059408324932850448,-0.004544092994513001,0.017085650410652572,0.014661089265082777,0.63983350421035445,0.0066123693661107458,-0.00076130140128441827,-0.00088076920772453267,0.0059408324932850448,0.0066123693661107458,0.6403488986524507,-0.090185809623497204,0.21189175709937735,0.5533859385464992,0.032093849111146572,-0.2064318158847944
-0.090335173544668107,0.27530980130852295,0.56452290949188055,0.0065902396674069885,-0.23918391502670117,0.66666214575246596,2.0671369813437184,-0.2134434899131771,0.00017966384218386241,-0.0023723711860422804,-0.0011077340746726509,-0.2134434899131771,0.84714785174009588,0.01647174967578998,0.041078130566780141,-0.030507374015331691,0.00017966384218386241,0.01647174967578998,0.64293946684047809,-0.0022192168127541084,0.0039712876540860774,-0.0023723711860422804,0.041078130566780141,-0.0022192168127541084,0.66057954325041812,0.0095684044589331441,-0.0011077340746726509,-0.030507374015331691,0.0039712876540860774,0.0095684044589331441,0.64528409546009158,-0.08363200011647369,0.26247492154373808,0.5689646545155167,0.0039553851287454506,-0.23863845926013338
-0.092018847153188518,0.22138294155669097,0.57748494048618237,-0.044412525008004841,-0.18367545149387149,0.63006315141738944,2.0662666449547702,-0.20469409020817739,0.0014824405055680146,-0.0013154996057660687,0.00039373362676004052,-0.20469409020817739,0.80776416877496326,-0.011977395630963393,0.0068429871524195449,-0.020139752457002703,0.0014824405055680146,-0.011977395630963393,0.64573870507499009,-0.010909300307621793,-0.021795627099485897,-0.0013154996057660687,0.0068429871524195449,-0.010909300307621793,0.65627218445377788,0.018986171467097773,0.00039373362676004052,-0.020139752457002703,-0.021795627099485897,0.018986171467097773,0.65827664641494221,-0.083514738402389169,0.21095840716309547,0.5789995127901808,-0.049073136189486471,-0.1830369823531694
-0.092156349433225634,0.27494135028502664,0.55088700258509571,-0.011248854991403528,-0.24256421293557862,0.64635421756629718,2.0670208690753813,-0.20128027320963271,-0.0012741934876933617,-0.00059283833984131301,0.00092895340146074523,-0.20128027320963271,0.79747395474723026,0.027146173258352339,-0.0026687735999228351,-0.033423136387310239,-0.0012741934876933617,0.027146173258352339,0.65119130067654007,0.0086545561646887183,0.015555706270533223,-0.00059283833984131301,-0.0026687735999228351,0.0086545561646887183,0.64526433564274743,0.012650158583058712,0.00092895340146074523,-0.033423136387310239,0.015555706270533223,0.012650158583058712,0.68321992596225256,-0.084783168866677222,0.25913868824892927,0.55421640527540605,-0.010582472898453803,-0.24481643542841708
-0.09610638200878463,0.22779290399749438,0.56454727440054109,0.018093443130640673,-0.18846098121636234,0.62928801707558291,2.0661431304774371,-0.21485899165068509,0.0010202448421458505,-0.0018695947472667227,0.0045465543008106337,-0.21485899165068509,0.8495937483053384,-0.019458596215133326,0.015178676098437007,-0.018612709806832509,0.0010202448421458505,-0.019458596215133326,0.63422609597376578,0.0031033554805046104,-0.0052962741537807001,-0.0018695947472667227,0.015178676098437007,0.0031033554805046104,0.63389903690571714,-0.0065853673430754101,0.0045465543008106337,-0.018612709806832509,-0.0052962741537807001,-0.0065853673430754101,0.65485458543465436,-0.088124798140397087,0.22114734657853449,0.56451113823018761,0.016867041691832767,-0.18619793956890129
-0.079733323373064824,0.22794328127246888,0.60322849697934311,0.070979536908055321,-0.19170041051908288,0.68501852130052687,2.0669380137055917,-0.20564998660578332,0.0050671424720260512,-0.001039750325520274,0.00074041278688268301,-0.20564998660578332,0.80975863299406237,0.011705101466509899,0.015990674460442826,-0.0027851932324903586,0.0050671424720260512,0.011705101466509899,0.65271634243218202,0.021499950413847779,-0.0052127687345276952,-0.001039750325520274,0.015990674460442826,0.021499950413847779,0.65041623922428982,-0.0085972423192013023,0.00074041278688268301,-0.0027851932324903586,-0.0052127687345276952,-0.0085972423192013023,0.65213330316011264,-0.071797261502710624,0.21164027643610908,0.60549260900953805,0.072530866431199478,-0.19188765278939163
-0.084679379050329115,0.22771983523896616,0.59114432814305795,-0.050008135267263693,-0.19935186503952942,0.66977324591097742,2.0666630221559044,-0.2209429552573092,0.0025511072196144919,0.0054704922322877363,-0.0042597617376540975,-0.2209429552573092,0.86924646403398731,-0.0062140990574196323,0.0090195479641076645,-0.011417713268583537,0.0025511072196144919,-0.0062140990574196323,0.64125373938983943,-0.012717174070962428,-0.0096083074409563287,0.0054704922322877363,0.0090195479641076645,-0.012717174070962428,0.65517056236991111,-0.0051727609526881144,-0.0042597617376540975,-0.011417713268583537,-0.0096083074409563287,-0.0051727609526881144,0.62216220675473921,-0.076766821191038448,0.21291534947506852,0.59355079328952554,-0.052810865907791743,-0.20181098235708922
-0.090858489821443789,0.23199943948040591,0.56381005432599218,-0.024788946542213829,-0.2156561037837702,0.63317458030524543,2.066688671464521,-0.20207126950909876,0.00084456513983115536,0.0010032877694871212,-0.00050881025736079668,-0.20207126950909876,0.79706914751301372,0.0022385131069355959,-0.0082716087850592968,-0.011178224118546905,0.00084456513983115536,0.0022385131069355959,0.65332667348680462,-0.00030999485043651295,0.00078531365292414113,0.0010032877694871212,-0.0082716087850592968,-0.00030999485043651295,0.64940263082187399,-0.003804066561522634,-0.00050881025736079668,-0.011178224118546905,0.00078531365292414113,-0.003804066561522634,0.66305085480512016,-0.082505809872248356,0.21879028297078826,0.56457882662517977,-0.028423602146462799,-0.21807790286034523
-0.089747429121926764,0.23428600206289033,0.57592011004043109,-0.005354903629736868,-0.20084643355087464,0.64285682001453948,2.0667275540325085,-0.21192030483123472,0.0020741723258525819,0.0014496824237819964,0.0001602220319586495,-0.21192030483123472,0.83597122169703486,-0.0062090767847166536,0.035424565969593924,-0.025947179061525126,0.0020741723258525819,-0.0062090767847166536,0.63767559565095877,-0.0024504010100814266,-0.012773697466578218,0.0014496824237819964,0.035424565969593924,-0.0024504010100814266,0.65481338446738535,-0.0018998117546054211,0.0001602220319586495,-0.025947179061525126,-0.012773697466578218,-0.0018998117546054211,0.65320413869454852,-0.081517509303734234,0.21991860352517928,0.57906382781717147,-0.0067048390021479942,-0.20341401840660139
-0.10454248053732959,0.24193775630585976,0.52809141459424946,-0.0029286782460579922,-0.22869200700796846,0.59781898263581446,2.0666343398706557,-0.2064342260002148,-0.0025492532768286091,-0.00026725056641764078,0.0028444528879046759,-0.2064342260002148,0.81302551481474072,-0.009259608216931281,0.019273162388269788,-0.0044041276057648696,-0.0025492532768286091,-0.009259608216931281,0.64805397411837207,-0.0041253527455750449,0.010254033193098949,-0.00026725056641764078,0.019273162388269788,-0.0041253527455750449,0.65671161496273089,-0.004323088983311893,0.0028444528879046759,-0.0044041276057648696,0.010254033193098949,-0.004323088983311893,0.65535765002515856,-0.0960756445522159,0.23643385814022927,0.52777618160749207,-0.0069701105437404501,-0.22642022479377402
-0.089568596743755544,0.20143446876663587,0.5856780836956752,0.039338509413965092,-0.1831425434719216,0.63913478165101734,2.0660976304487471,-0.20826029598823328,0.0032229546865494545,-0.0011163501928668712,0.00064689289603787892,-0.20826029598823328,0.82256082393805807,-0.024426471640769925,0.014875163789283323,-0.0052289200634857268,0.0032229546865494545,-0.024426471640769925,0.66299584943909906,0.012495994210099785,0.0053962808012056052,-0.0011163501928668712,0.014875163789283323,0.012495994210099785,0.63234009506986699,-0.010382475197137388,0.00064689289603787892,-0.0052289200634857268,0.0053962808012056052,-0.010382475197137388,0.64757791111602436,-0.080663788790548877,0.19061523742439479,0.58743241938328616,0.036312787731124258,-0.18097241834676747
-0.098073519194793971,0.20340994483421618,0.57132594596386699,-0.062121048713726729,-0.17280829803875081,0.59741081551120312,2.0672092632987158,-0.19743716253185495,0.00062202310612681933,0.001536055775953794,0.0040578452799790105,-0.19743716253185495,0.7772362308342794,-0.018371825873564313,0.010081038069458016,0.0068772222547251634,0.00062202310612681933,-0.018371825873564313,0.67452764402473919,-0.012695447657646061,-0.0063455025017022104,0.001536055775953794,0.010081038069458016,-0.012695447657646061,0.65688504308536189,0.023487306673766181,0.0040578452799790105,0.0068772222547251634,-0.0063455025017022104,0.023487306673766181,0.67053372824465574,-0.087899070813286212,0.19436480319999189,0.57237888596622621,-0.065502258624181728,-0.16774153359586674
