H1_LL_CH_1s1s,H1_LL_CH_2s1s,H1_LL_CH_2px1s,H1_LL_CH_2py1s,H1_LL_CH_2pz1s,H1_LL_C_1s1s,H1_LL_C1_1s1s,H1_LL_C1_1s2s,H1_LL_C1_1s2px,H1_LL_C1_1s2py,H1_LL_C1_1s2pz,H1_LL_C1_2s1s,H1_LL_C1_2s2s,H1_LL_C1_2s2px,H1_LL_C1_2s2py,H1_LL_C1_2s2pz,H1_LL_C1_2px1s,H1_LL_C1_2px2s,H1_LL_C1_2px2px,H1_LL_C1_2px2py,H1_LL_C1_2px2pz,H1_LL_C1_2py1s,H1_LL_C1_2py2s,H1_LL_C1_2py2px,H1_LL_C1_2py2py,H1_LL_C1_2py2pz,H1_LL_C1_2pz1s,H1_LL_C1_2pz2s,H1_LL_C1_2pz2px,H1_LL_C1_2pz2py,H1_LL_C1_2pz2pz,H1_CH_1s1s,H1_QU_CH_2s1s,H1_QU_CH_2px1s,H1_QU_CH_2py1s,H1_QU_CH_2pz1s
-1.330761379237281,-3.8731226406691013,0.10788856363010373,-0.15209912617526997,-3.2249286803578832,-6.0474767107574401,-22.205923162900692,-5.3819166334227084,0.032447854868098459,-0.040463077859777229,0.018847826900299035,-5.3819166334227084,-9.1106810207256164,0.36461680964335424,-0.48292494645515044,0.2181757607011113,0.032447854868098459,0.36461680964335424,-8.019969153345281,0.15737705394135981,-0.075581926181027173,-0.040463077859777229,-0.48292494645515044,0.15737705394135981,-8.1727828588732745,0.073497473347617165,0.018847826900299035,0.2181757607011113,-0.075581926181027173,0.073497473347617165,-7.9913949588325908,-1.3358365618387791,-3.8985307107182527,0.099285724418960844,-0.1576005054366342,-3.191124310543489
-1.406252951509996,-3.8718313926668362,0.041041906919602134,-0.15419940968715612,-3.1957731396897944,-5.9014268254512219,-21.687076803542841,-5.2530547164513957,0.010996708726802758,-0.036684690081429008,0.010060839693902472,-5.2530547164513957,-8.6079604345101544,0.12741526899583488,-0.43591157754140736,0.13053027555597249,0.010996708726802758,0.12741526899583488,-7.497221008257152,0.037154562358965644,-0.031501100661300574,-0.036684690081429008,-0.43591157754140736,0.037154562358965644,-7.6364392915788217,0.043677965040210293,0.010060839693902472,0.13053027555597249,-0.031501100661300574,0.043677965040210293,-7.5451089630714323,-1.4094071593387949,-3.9062770577591648,0.033216810084175201,-0.16259030057484175,-3.1815565004330644
-1.5306158592314296,-4.2377763896423533,0.10252449330521911,-0.20737547211512777,-3.4538126535217515,-6.3208168244621019,-22.20571404665149,-5.3818646985744323,0.02480822448928521,-0.049777338089053151,0.008709549076962305,-5.3818646985744323,-9.1064873017001915,0.28583153595749294,-0.57734981033745847,0.11329830963054624,0.02480822448928521,0.28583153595749294,-8.0013622170809295,0.12551545999664149,-0.031121999633453142,-0.049777338089053151,-0.57734981033745847,0.12551545999664149,-8.2036681228251886,0.057407678604634423,0.008709549076962305,0.11329830963054624,-0.031121999633453142,0.057407678604634423,-7.9670104242158954,-1.5353006982469259,-4.2722214024341252,0.10321977735421495,-0.20898608610260672,-3.4382851850316589
-1.5009422371705488,-4.0601916756031233,0.072815040336078413,-0.13547657921215675,-3.3057597928424673,-6.0494185892553469,-21.837725188458965,-5.290470103555867,0.018873767694589077,-0.030484205461747457,0.010197354254547238,-5.290470103555867,-8.7464140099234235,0.21807146224092347,-0.37532670964148385,0.13386457748325167,0.018873767694589077,0.21807146224092347,-7.6666730736302666,0.06223263671910019,-0.047856312801196718,-0.030484205461747457,-0.37532670964148385,0.06223263671910019,-7.7640139940871391,0.052249116604614967,0.010197354254547238,0.13386457748325167,-0.047856312801196718,0.052249116604614967,-7.6639929717745945,-1.504382741419559,-4.099554841734518,0.064542924644700725,-0.13920686733544324,-3.2855095822341061
-1.2541886582987181,-3.7310564658285679,0.1019454061464303,-0.15316302427643108,-3.1625352355147101,-5.985521213108675,-22.060332244929963,-5.3457573257887239,0.025019894597894641,-0.039082615179387277,0.010555067108718645,-5.3457573257887239,-8.9651262170015826,0.30066126320096626,-0.46570515309566751,0.12005176301301428,0.025019894597894641,0.30066126320096626,-7.9149109072640931,0.11375897889958099,-0.013507990642940063,-0.039082615179387277,-0.46570515309566751,0.11375897889958099,-8.0066820057905144,0.042904358238466452,0.010555067108718645,0.12005176301301428,-0.013507990642940063,0.042904358238466452,-7.8275179406197948,-1.2597242746401276,-3.7538888983076859,0.11382145176830283,-0.15909233877815721,-3.1153943835922724
-1.2883170265138282,-3.7691767326622982,0.072865372448193938,-0.15178194604169995,-3.1641133810052051,-5.9581169949937252,-22.051714824358317,-5.3436170868348949,0.018393211901095219,-0.039980649894057592,0.014966277138466606,-5.3436170868348949,-8.9611947451463418,0.22505364097616593,-0.4744249939908069,0.17540254115367082,0.018393211901095219,0.22505364097616593,-7.8633022584043344,0.11720196041880909,-0.030725424692620969,-0.039980649894057592,-0.4744249939908069,0.11720196041880909,-8.0300883560275107,0.061644917303793366,0.014966277138466606,0.17540254115367082,-0.030725424692620969,0.061644917303793366,-7.8434829617753321,-1.293662104426563,-3.7930467585684431,0.074814614887631761,-0.15971235282124402,-3.1235358927250507
-1.2099385722211966,-3.6503299077666482,0.05780534604610512,-0.1469257405746085,-3.0895308254605984,-5.904255600066195,-22.235361322754404,-5.389227948163362,0.016355145660393124,-0.044138798217151998,0.02152905496193698,-5.389227948163362,-9.1268600872806402,0.20390852962329548,-0.52457156285855944,0.24133908207175314,0.016355145660393124,0.20390852962329548,-8.0290105510690388,0.080229702473139194,-0.04631270880056481,-0.044138798217151998,-0.52457156285855944,0.080229702473139194,-8.2106124381014034,0.11849264851611098,0.02152905496193698,0.24133908207175314,-0.04631270880056481,0.11849264851611098,-7.994229657971748,-1.2160877752603327,-3.6667634988774798,0.052624649686985464,-0.13303852379747635,-3.0353662716765988
-2.014168293167788,-4.913472480469002,0.10653241616710578,-0.1896910086474671,-3.7132664044190138,-6.6467520447352122,-22.287700310285341,-5.4022268617607976,0.021353869246605126,-0.04354472395684475,0.0144447950223788,-5.4022268617607976,-9.168984280343901,0.269435018255681,-0.50290151327446586,0.20529275442609407,0.021353869246605126,0.269435018255681,-8.0841976985294917,0.13487632233845104,-0.05605163804576558,-0.04354472395684475,-0.50290151327446586,0.13487632233845104,-8.1894232267025249,0.11789152155754451,0.0144447950223788,0.20529275442609407,-0.05605163804576558,0.11789152155754451,-8.0866392714059252,-2.0193206758748952,-4.9732548828024914,0.10402034605014757,-0.17891162631657051,-3.7375337305899095
-1.3418821453506447,-3.8744925417033542,0.075725716177712954,-0.1523311721309317,-3.2123084790691414,-6.0118606116332387,-22.189589135093211,-5.3778598798365316,0.023056558306696964,-0.044066894715618497,0.021000919480032951,-5.3778598798365316,-9.0944741753445406,0.27767907686412691,-0.5098552305584827,0.24790192511954648,0.023056558306696964,0.27767907686412691,-8.0194492195721683,0.14077181148270315,-0.092865063870408174,-0.044066894715618497,-0.5098552305584827,0.14077181148270315,-8.1246319689166384,0.1042753693106734,0.021000919480032951,0.24790192511954648,-0.092865063870408174,0.1042753693106734,-7.9915700873919144,-1.3471052889803623,-3.9003159658658642,0.055298062889681816,-0.15599036617713216,-3.1763622394675393
-1.2253651970540762,-3.6630640490726094,0.096757419388517021,-0.12619955796261911,-3.0959580079381768,-5.8920008731761024,-22.119898332728535,-5.3605513063229644,0.031099572304231691,-0.037539116358267087,0.018308403394884071,-5.3605513063229644,-9.0309152649226263,0.353937707464068,-0.44588707365099017,0.2148624461421253,0.031099572304231691,0.353937707464068,-7.9694263325464414,0.13331373952953854,-0.085162923919276379,-0.037539116358267087,-0.44588707365099017,0.13331373952953854,-8.0671478454524941,0.098632280970270603,0.018308403394884071,0.2148624461421253,-0.085162923919276379,0.098632280970270603,-7.9082697472633781,-1.2301217624823286,-3.6845636452789488,0.083292584453145524,-0.11638332300962967,-3.0484658716408872
-1.3995245509883261,-3.8788243784078933,-2.9304622282215589,-0.15894095362530269,1.3097294925377725,-5.9332837835001477,-21.71876537453527,-5.2609249660487141,0.012671134584165416,-0.038889823068223098,0.0080805504726154699,-5.2609249660487141,-8.6431159941458358,0.16384730425097585,-0.45739791208858077,0.089146746738846608,0.012671134584165416,0.16384730425097585,-7.5721699055040572,0.069875578449051068,0.0037908182480492726,-0.038889823068223098,-0.45739791208858077,0.069875578449051068,-7.6912637930434515,0.024888606469975452,0.0080805504726154699,0.089146746738846608,0.0037908182480492726,0.024888606469975452,-7.5200126915807575,-1.402193746247584,-3.9139275126600235,-2.9134202866622632,-0.1631234848827626,1.3049443940919909
-1.2137193548594514,-3.6804372243300385,-2.9857218281924438,-0.16894536695532059,0.90815286498664327,-5.962286153876188,-22.277432953005874,-5.3996769474449371,0.027007919873258825,-0.047226052883392398,0.021395007742990496,-5.3996769474449371,-9.1720981906415737,0.29559305280253317,-0.56325883393169507,0.23647834861899814,0.027007919873258825,0.29559305280253317,-8.0674906419571393,0.10463456647074798,-0.067819952415689444,-0.047226052883392398,-0.56325883393169507,0.10463456647074798,-8.2736657931581181,0.098596274874886938,0.021395007742990496,0.23647834861899814,-0.067819952415689444,0.098596274874886938,-8.0275210488253705,-1.2200681678862122,-3.6967819201789149,-2.9439448226184695,-0.17435123516500195,0.88175745079685042
-0.98356677294966011,-3.1399655879444315,-2.6534016464756642,-0.097311978198162563,0.77455374795997078,-5.5269957977436821,-21.812684160972186,-5.2842508601712419,0.01988241750354685,-0.029737421239839211,0.018936453518990322,-5.2842508601712419,-8.7327922989821847,0.22953580209450675,-0.36413118580671788,0.22066397935967771,0.01988241750354685,0.22953580209450675,-7.6424579466869469,0.08457475086803834,-0.061239523529274101,-0.029737421239839211,-0.36413118580671788,0.08457475086803834,-7.7538503066487428,0.062963544703851113,0.018936453518990322,0.22066397935967771,-0.061239523529274101,0.062963544703851113,-7.6559993887223508,-0.98923260787034506,-3.1518786880361107,-2.5834195442838341,-0.092882981147578758,0.74991742082457169
-0.91784351886142757,-3.0195497739751702,-2.3894065173753707,-0.1153351312943979,1.2251495967959778,-5.4884111238594588,-21.91309391695783,-5.3091888636325582,0.025881062712649259,-0.035845798059506565,0.011286239300566719,-5.3091888636325582,-8.8274664722695437,0.28887626721424359,-0.43621938930778198,0.13786655729227304,0.025881062712649259,0.28887626721424359,-7.7302271558118987,0.0841319044161042,-0.031754608939724864,-0.035845798059506565,-0.43621938930778198,0.0841319044161042,-7.8869603574734919,0.054555289933411424,0.011286239300566719,0.13786655729227304,-0.031754608939724864,0.054555289933411424,-7.7189756183306075,-0.92630882294011874,-3.0201894010649868,-2.3178143760366807,-0.12466111853978201,1.2010444255005983
-1.4506569257822568,-4.0427572961790688,-3.1793927214669715,-0.14708498900586653,0.88868907718034873,-6.0914040832018337,-22.133426168548045,-5.3639111085820694,0.023943676647939536,-0.040359984978476045,0.018345326092305256,-5.3639111085820694,-9.038531632711555,0.29142146727381335,-0.46942921999116233,0.22414388374580738,0.023943676647939536,0.29142146727381335,-7.9789095843000171,0.13281546596085997,-0.075486460546787079,-0.040359984978476045,-0.46942921999116233,0.13281546596085997,-8.046905165218023,0.10216032349008355,0.018345326092305256,0.22414388374580738,-0.075486460546787079,0.10216032349008355,-7.9426144705962338,-1.4550890358401201,-4.074388772238672,-3.1577189288914393,-0.13921430112425318,0.87348869061304013
-1.5234590302861637,-4.1437696207428258,-3.0453189678611805,-0.13779501568888478,1.4338975592645202,-6.1525877589706015,-21.990153840561202,-5.3283276506016426,0.020352563815930272,-0.034468165909911891,0.01900185914131124,-5.3283276506016426,-8.9003746046610104,0.25571561255905645,-0.40609936944900354,0.22187466537660622,0.020352563815930272,0.25571561255905645,-7.8353463484444577,0.12233482726033369,-0.038784603928212327,-0.034468165909911891,-0.40609936944900354,0.12233482726033369,-7.9111590530644351,0.087520305280971433,0.01900185914131124,0.22187466537660622,-0.038784603928212327,0.087520305280971433,-7.80802398402873,-1.5273261363073103,-4.1815381826332487,-3.0282945558787921,-0.12847351967194384,1.4336018268594322
-0.87035266420947432,-2.8981151285316304,-2.3590267807827274,-0.086092942305246889,1.0612984035230602,-5.3712023042815282,-21.934611239718617,-5.314532949657556,0.031254492760947349,-0.028668805621513034,0.010340226540968491,-5.314532949657556,-8.8425864708420576,0.35114503586268114,-0.35465396383881731,0.14309473770923972,0.031254492760947349,0.35114503586268114,-7.7762643506920872,0.094328863408767546,-0.055562394330294883,-0.028668805621513034,-0.35465396383881731,0.094328863408767546,-7.8480812422535253,0.068316446819993978,0.010340226540968491,0.14309473770923972,-0.055562394330294883,0.068316446819993978,-7.757641009912299,-0.88001821288170967,-2.8947549154723968,-2.2816440660772379,-0.094073803952846868,1.0355300378264214
-1.3370561638024945,-3.8547492024111811,-3.1375301836594849,-0.14467679884306822,0.66478703652146232,-5.9970229326996076,-22.103120324786193,-5.3563842762333858,0.020913236780042022,-0.038936207880117833,0.018117418829981243,-5.3563842762333858,-9.0077094045593054,0.24981431342001284,-0.45784566838275476,0.22689751473342276,0.020913236780042022,0.24981431342001284,-7.9274333036078763,0.094458947827562784,-0.076887252402981998,-0.038936207880117833,-0.45784566838275476,0.094458947827562784,-8.0238414036580679,0.1205222319104638,0.018117418829981243,0.22689751473342276,-0.076887252402981998,0.1205222319104638,-7.9250629785990059,-1.3423850061382898,-3.8808433933529587,-3.1041204821282435,-0.15422309972954956,0.64328377345337417
-0.99863854217875492,-3.2265464811292284,-2.5675627523812006,-0.13404463181188922,1.1569943314673041,-5.6426226823757526,-22.224273979603165,-5.3864742717105392,0.032872225312448156,-0.045609859046273349,0.0068529869740801656,-5.3864742717105392,-9.1210444439054754,0.3671548920483933,-0.53282227206495048,0.10669637810977324,0.032872225312448156,0.3671548920483933,-8.025228592262021,0.13972707865954512,-0.039164973426515634,-0.045609859046273349,-0.53282227206495048,0.13972707865954512,-8.2038030109148963,0.086330601215453537,0.0068529869740801656,0.10669637810977324,-0.039164973426515634,0.086330601215453537,-7.9866049334943492,-1.0074685722556325,-3.2269721864370835,-2.5083980858730044,-0.13463253416546178,1.1337398880024285
-1.3196742307689497,-3.7730930969577745,-3.02554823786115,-0.13224423095647891,0.83094519996123728,-5.8743545346861374,-21.942020466481214,-5.3163731352293917,0.02198181545905319,-0.037502797248223557,0.010877347103886081,-5.3163731352293917,-8.8589953136820672,0.26565402237849489,-0.44259066355038212,0.12991217177356637,0.02198181545905319,0.26565402237849489,-7.8044718583774424,0.11650572975264567,-0.041076245730042919,-0.037502797248223557,-0.44259066355038212,0.11650572975264567,-7.8976932598045702,0.055379324556671918,0.010877347103886081,0.12991217177356637,-0.041076245730042919,0.055379324556671918,-7.7279503110316154,-1.3239152022676948,-3.7999131368700247,-2.9968745372559327,-0.12650149323354989,0.81433444162713819
-0.96058106376017838,-3.1467000987443292,-2.6224291917941862,-0.11052377243820762,0.87529977511824408,-5.5910023766945187,-22.205923162900692,-5.3819166334227084,0.032447854868098459,-0.040463077859777229,0.018847826900299035,-5.3819166334227084,-9.1106810207256164,0.36461680964335424,-0.48292494645515044,0.2181757607011113,0.032447854868098459,0.36461680964335424,-8.019969153345281,0.15737705394135981,-0.075581926181027173,-0.040463077859777229,-0.48292494645515044,0.15737705394135981,-8.1727828588732745,0.073497473347617165,0.018847826900299035,0.2181757607011113,-0.075581926181027173,0.073497473347617165,-7.9913949588325908,-0.96841239384203215,-3.1503406342178613,-2.5476714867748482,-0.093397647191837782,0.84760497692659376
-0.97077864132149971,-3.1145405827507826,-2.6111748205904535,-0.13033554968238564,0.90805308231457327,-5.5466320148574217,-21.687076803542841,-5.2530547164513957,0.010996708726802758,-0.036684690081429008,0.010060839693902472,-5.2530547164513957,-8.6079604345101544,0.12741526899583488,-0.43591157754140736,0.13053027555597249,0.010996708726802758,0.12741526899583488,-7.497221008257152,0.037154562358965644,-0.031501100661300574,-0.036684690081429008,-0.43591157754140736,0.037154562358965644,-7.6364392915788217,0.043677965040210293,0.010060839693902472,0.13053027555597249,-0.031501100661300574,0.043677965040210293,-7.5451089630714323,-0.97662963944255765,-3.1260388594145505,-2.5426968754937609,-0.14878883021928674,0.88944636824793277
-1.2521132817232559,-3.7267605973437403,-2.9292924217317164,-0.17023841782449189,1.120115290406519,-5.9483811304564442,-22.20571404665149,-5.3818646985744323,0.02480822448928521,-0.049777338089053151,0.008709549076962305,-5.3818646985744323,-9.1064873017001915,0.28583153595749294,-0.57734981033745847,0.11329830963054624,0.02480822448928521,0.28583153595749294,-8.0013622170809295,0.12551545999664149,-0.031121999633453142,-0.049777338089053151,-0.57734981033745847,0.12551545999664149,-8.2036681228251886,0.057407678604634423,0.008709549076962305,0.11329830963054624,-0.031121999633453142,0.057407678604634423,-7.9670104242158954,-1.2580457797771301,-3.7448807663616108,-2.8916554228331006,-0.17031681464726683,1.1044083094857129
-1.1335552722895466,-3.4256484411925032,-2.8376672126608087,-0.11443507691553929,0.7663021345942973,-5.670719566026011,-21.837725188458965,-5.290470103555867,0.018873767694589077,-0.030484205461747457,0.010197354254547238,-5.290470103555867,-8.7464140099234235,0.21807146224092347,-0.37532670964148385,0.13386457748325167,0.018873767694589077,0.21807146224092347,-7.6666730736302666,0.06223263671910019,-0.047856312801196718,-0.030484205461747457,-0.37532670964148385,0.06223263671910019,-7.7640139940871391,0.052249116604614967,0.010197354254547238,0.13386457748325167,-0.047856312801196718,0.052249116604614967,-7.6639929717745945,-1.139302679060229,-3.4431445978126187,-2.7851123352809388,-0.12365021033142366,0.74446267859549975
-1.5258723636674163,-4.1409765741525382,-3.0203313849447944,-0.15784719920195933,1.436595297309972,-6.1263679222506449,-22.060332244929963,-5.3457573257887239,0.025019894597894641,-0.039082615179387277,0.010555067108718645,-5.3457573257887239,-8.9651262170015826,0.30066126320096626,-0.46570515309566751,0.12005176301301428,0.025019894597894641,0.30066126320096626,-7.9149109072640931,0.11375897889958099,-0.013507990642940063,-0.039082615179387277,-0.46570515309566751,0.11375897889958099,-8.0066820057905144,0.042904358238466452,0.010555067108718645,0.12005176301301428,-0.013507990642940063,0.042904358238466452,-7.8275179406197948,-1.5303988628315126,-4.1764201170415909,-3.0095108636470846,-0.15802535712810792,1.4321172381326308
-1.376918635807016,-3.9245721959622761,-3.0453523055499261,-0.15064842271533857,1.1504315323720264,-6.0482409124176941,-22.051714824358317,-5.3436170868348949,0.018393211901095219,-0.039980649894057592,0.014966277138466606,-5.3436170868348949,-8.9611947451463418,0.22505364097616593,-0.4744249939908069,0.17540254115367082,0.018393211901095219,0.22505364097616593,-7.8633022584043344,0.11720196041880909,-0.030725424692620969,-0.039980649894057592,-0.4744249939908069,0.11720196041880909,-8.0300883560275107,0.061644917303793366,0.014966277138466606,0.17540254115367082,-0.030725424692620969,0.061644917303793366,-7.8434829617753321,-1.3811381265714922,-3.955612441070762,-3.0086961614302266,-0.14125153795289339,1.1436410661115295
-1.6996239303591678,-4.4928881168931483,-3.4096513480630537,-0.20316981468887202,1.062591660793764,-6.4521127906538913,-22.235361322754404,-5.389227948163362,0.016355145660393124,-0.044138798217151998,0.02152905496193698,-5.389227948163362,-9.1268600872806402,0.20390852962329548,-0.52457156285855944,0.24133908207175314,0.016355145660393124,0.20390852962329548,-8.0290105510690388,0.080229702473139194,-0.04631270880056481,-0.044138798217151998,-0.52457156285855944,0.080229702473139194,-8.2106124381014034,0.11849264851611098,0.02152905496193698,0.24133908207175314,-0.04631270880056481,0.11849264851611098,-7.994229657971748,-1.7046401897376533,-4.5376575213251451,-3.4066045635832447,-0.21112411176026555,1.0557051517202787
