1.211400 -1.500456 1.085870 1.535146 -0.445441 0.470291 -1.448777 0.067331 1.084781 0.107080 -0.658986 0.067331 -0.196959 -0.033136 -1.109821 0.089103 1.084781 -0.033136 0.102338 0.551245 0.605391 0.107080 -1.109821 0.551245 0.772712 -0.114512 -0.658986 0.089103 0.605391 -0.114512 -0.564772 -0.573733 -0.301633 0.950081 1.266558 -0.491039 -1.000000 -1.000000 -1.000000 -3.465017 0.919717 -3.651849 -1.000000 -1.000000 -0.059631 -2.758258 -0.410956 -3.465017 -0.059631 1.000000 -0.077714 -0.243822 0.919717 -2.758258 -0.077714 1.000000 -0.097259 -3.651849 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-2.133598 -0.593987 0.368270 -0.757057 -1.339579 -1.265249 1.935875 -0.611623 -2.067477 -1.551519 2.041475 -0.611623 0.740279 -1.274434 0.618812 0.521239 -2.067477 -1.274434 -0.667181 0.742710 -0.063575 -1.551519 0.618812 0.742710 -0.754881 2.606497 2.041475 0.521239 -0.063575 2.606497 -0.023274 1.838617 1.651521 0.599484 -1.010024 -1.876851 -1.000000 -1.000000 -1.000000 -1.095703 -0.693543 -0.690570 -1.000000 -1.000000 0.445854 1.241259 0.871826 -1.095703 0.445854 1.000000 0.675062 -0.819459 -0.693543 1.241259 0.675062 1.000000 0.995513 -0.690570 0.871826 -0.819459 0.995513 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.872930 -0.434391 -0.112696 -0.038490 1.409848 -1.513204 -0.319077 1.081793 0.358600 -0.922550 -0.267802 1.081793 -1.157863 1.106708 0.115480 -0.504764 0.358600 1.106708 0.180971 -0.288192 -0.137363 -0.922550 0.115480 -0.288192 0.831960 -0.381870 -0.267802 -0.504764 -0.137363 -0.381870 0.808932 0.983614 1.175787 -0.136955 -0.131015 1.762161 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.256647 1.489978 -0.860423 1.790035 -0.686565 -0.111783 -0.989997 0.211450 1.085565 0.165004 -0.163246 0.211450 -0.276251 -1.087591 -0.599200 -1.150484 1.085565 -1.087591 0.236161 0.149024 -0.977264 0.165004 -0.599200 0.149024 0.522290 -0.363218 -0.163246 -1.150484 -0.977264 -0.363218 0.170814 -0.669354 -0.577156 -0.792316 1.511259 -0.644000 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.350660 -0.590227 1.340074 -0.319299 -0.622001 -0.662524 0.691013 -0.922605 -0.547345 -1.075151 -0.770923 -0.922605 1.108784 -1.268615 -0.310023 -0.314594 -0.547345 -1.268615 0.226009 -1.780177 -0.644870 -1.075151 -0.310023 -1.780177 0.105942 -1.562404 -0.770923 -0.314594 -0.644870 -1.562404 0.143798 -0.068608 0.381434 1.436442 -0.131015 -0.719783 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.432495 -1.009424 0.448591 1.634271 0.700097 -0.973151 0.736365 -1.103020 -2.141929 0.179904 -0.222475 -1.103020 1.204835 -0.062376 -1.965540 1.289100 -2.141929 -0.062376 -2.451901 -0.817735 1.376469 0.179904 -1.965540 -0.817735 0.828195 0.024980 -0.222475 1.289100 1.376469 0.024980 0.730927 1.143684 1.272157 0.662134 2.359555 0.721667 -1.000000 -1.000000 -1.000000 1.210691 1.111170 -1.035365 -1.000000 -1.000000 -1.488937 -0.437939 1.252515 1.210691 -1.488937 1.000000 -0.130269 -1.210456 1.111170 -0.437939 -0.130269 1.000000 -0.165557 -1.035365 1.252515 -1.210456 -0.165557 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.010965 -0.455608 -0.969638 -1.982718 -0.587919 -0.793377 -1.883359 0.539265 -0.055813 0.508817 0.128669 0.539265 -0.629158 1.238578 0.701877 -0.421945 -0.055813 1.238578 0.071216 -0.079190 0.750672 0.508817 0.701877 -0.079190 -0.138589 -0.200120 0.128669 -0.421945 0.750672 -0.200120 0.146552 0.661650 0.967874 -1.166073 -2.436136 -0.621773 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.168663 0.631451 -0.077672 0.055428 -1.565081 0.201655 -0.801428 -0.079355 -2.680373 -0.319109 0.933224 -0.079355 0.118501 0.735749 0.356400 -0.480793 -2.680373 0.735749 -2.847854 -0.787885 2.082393 -0.319109 0.356400 -0.787885 0.930572 0.084262 0.933224 -0.480793 2.082393 0.084262 0.698736 -0.613365 -0.395585 0.021985 0.041720 -1.437558 -1.000000 -1.000000 -1.000000 -1.066608 0.322705 -1.167945 -1.000000 -1.000000 1.234144 -2.758258 3.039626 -1.066608 1.234144 1.000000 -0.830490 0.786822 0.322705 -2.758258 -0.830490 1.000000 -4.743258 -1.167945 3.039626 0.786822 -4.743258 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.346468 0.792681 1.337217 -0.202023 -0.650787 -0.763251 -0.293813 1.241979 0.253476 0.352227 0.272227 1.241979 -1.196172 -0.334749 -0.269813 -1.881013 0.253476 -0.334749 0.131174 -0.423222 0.248545 0.352227 -0.269813 -0.423222 0.510432 -0.015425 0.272227 -1.881013 0.248545 -0.015425 1.531182 -0.222176 0.219935 1.454235 -0.131015 -0.521558 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-2.028181 0.133365 1.272582 -0.072801 -0.670585 -1.253742 1.022183 -0.082546 0.372235 1.346296 1.022607 -0.082546 0.034008 -1.896023 -2.440580 -0.702286 0.372235 -1.896023 0.453124 0.801485 1.581113 1.346296 -2.440580 0.801485 1.655700 -0.238948 1.022607 -0.702286 1.581113 -0.238948 0.490428 1.300065 1.362607 1.665554 -0.131015 -0.961151 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.036896 -0.249959 1.354495 0.252990 -0.619712 0.961762 0.106409 0.732342 -1.374317 1.766019 -1.577201 0.732342 -0.738659 1.132072 0.351694 0.941069 -1.374317 1.132072 -0.273525 2.358618 -1.141805 1.766019 0.351694 2.358618 -1.393832 0.657258 -1.577201 0.941069 -1.141805 0.657258 0.766001 -0.594678 -0.349132 1.224434 -0.131015 -0.591435 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.777092 -1.286122 1.289558 -0.233945 -0.608240 -1.024098 1.079598 -1.206400 -1.471547 -2.059358 -1.061028 -1.206400 1.232257 -1.481269 1.680737 1.524529 -1.471547 -1.481269 -0.132376 -2.769877 -0.837274 -2.059358 1.680737 -2.769877 -1.125295 -1.843330 -1.061028 1.524529 -0.837274 -1.843330 0.100025 1.609562 1.532462 1.748083 -0.131015 -0.915350 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.069578 -0.481064 1.392548 -0.100093 -0.580356 0.045156 -0.031405 -0.786445 0.558523 0.639412 0.224643 -0.786445 0.676086 -1.162912 -0.228033 -0.162758 0.558523 -1.162912 -0.351822 -0.417248 0.165751 0.639412 -0.228033 -0.417248 0.416122 -0.761152 0.224643 -0.162758 0.165751 -0.761152 -0.289890 -0.348367 0.066828 1.382464 -0.131015 -0.574574 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.495818 -0.598439 -0.922970 1.751677 -0.549839 -1.409862 0.403861 0.223011 0.997734 0.185839 0.888717 0.223011 -0.283381 -0.490372 -1.554134 -0.155283 0.997734 -0.490372 0.859066 0.187137 0.460740 0.185839 -1.554134 0.187137 0.631850 -0.802241 0.888717 -0.155283 0.460740 -0.802241 0.292207 1.511096 1.479627 -1.203494 2.481191 -0.555694 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.674937 -0.340232 -0.973579 0.264966 -1.322027 -0.352616 0.680348 0.511904 1.366427 -2.115976 0.617638 0.511904 -0.504504 0.474828 1.538304 -0.109931 1.366427 0.474828 -1.175578 1.789345 -0.128550 -2.115976 1.538304 1.789345 -1.187922 -0.548096 0.617638 -0.109931 -0.128550 -0.548096 1.621878 0.616737 0.937094 -1.242716 0.306580 -1.508682 -1.000000 -1.000000 -1.000000 -0.656702 -1.498517 -0.528251 -1.000000 -1.000000 -0.842492 0.696394 3.039626 -0.656702 -0.842492 1.000000 -1.250931 -0.243822 -1.498517 0.696394 -1.250931 1.000000 0.995513 -0.528251 3.039626 -0.243822 0.995513 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.414605 -1.536056 -0.908582 1.912143 -0.547365 -0.504799 0.010744 0.254800 -0.258863 0.370887 -0.300512 0.254800 -0.312050 0.749619 -1.256864 -1.203419 -0.258863 0.749619 0.255677 -0.236802 -0.145481 0.370887 -1.256864 -0.236802 1.332123 -0.741850 -0.300512 -1.203419 -0.145481 -0.741850 -0.136235 0.101688 0.539388 -1.120983 1.998562 -0.538810 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.415687 0.543408 -0.234550 -0.183401 1.416146 0.458831 -0.887396 -0.410351 -0.500135 -2.016809 -0.881940 -0.410351 0.394114 0.420657 0.606890 0.801100 -0.500135 0.420657 0.264336 -1.747018 -1.451257 -2.016809 0.606890 -1.747018 -2.753148 -1.799716 -0.881940 0.801100 -1.451257 -1.799716 0.378969 -0.683223 -0.644519 -0.136955 -0.131015 1.189625 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.169615 0.235506 1.449109 -0.198149 -0.588017 0.707979 0.732651 -0.760640 1.223776 0.672024 0.899819 -0.760640 0.638815 -0.511084 -2.124211 -1.271595 1.223776 -0.511084 0.161400 -0.038547 0.310746 0.672024 -2.124211 -0.038547 0.769216 0.433048 0.899819 -1.271595 0.310746 0.433048 -0.101748 -0.673028 -1.132346 0.990090 -0.131015 -0.439568 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.895760 -1.451522 1.359026 -0.140186 -0.548767 -2.170960 1.558162 1.993019 -0.591966 -0.459452 1.160850 1.993019 -1.993733 -0.812381 -0.308044 0.422034 -0.591966 -0.812381 1.429813 -0.385028 -0.290818 -0.459452 -0.308044 -0.385028 0.829155 0.102224 1.160850 0.422034 -0.290818 0.102224 1.420152 4.344484 2.731677 2.189749 -0.131015 -0.758175 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.002839 -0.349269 -1.222495 -0.187781 -1.151773 -0.544803 -0.778952 -0.572304 -0.194610 0.741134 0.518877 -0.572304 0.474945 2.015689 -1.008076 0.458811 -0.194610 2.015689 -0.155150 -0.579640 -0.052319 0.741134 -1.008076 -0.579640 0.122976 0.017647 0.518877 0.458811 -0.052319 0.017647 -0.120865 0.189861 0.614743 -1.430750 -0.118060 -1.249323 -1.000000 -1.000000 -1.000000 -0.109940 1.145454 -0.381177 -1.000000 -1.000000 0.851607 -0.836687 0.102293 -0.109940 0.851607 1.000000 -0.265908 -0.114991 1.145454 -0.836687 -0.265908 1.000000 -0.233855 -0.381177 0.102293 -0.114991 -0.233855 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.617583 -0.681580 1.566862 -0.164119 -0.492375 2.035319 0.713737 -0.673496 1.645234 0.536316 0.856096 -0.673496 0.544821 -0.184046 -1.088498 -0.714709 1.645234 -0.184046 0.211962 -0.343315 -0.476403 0.536316 -1.088498 -0.343315 0.305247 0.837103 0.856096 -0.714709 -0.476403 0.837103 0.465818 -0.384257 -1.758965 0.806135 -0.131015 -0.262773 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.090486 -0.351855 0.430469 -2.109356 0.610563 -0.632060 -0.113159 1.088037 -1.431016 0.151689 0.687115 1.088037 -0.999923 1.855228 0.162598 -1.535610 -1.431016 1.855228 -1.927976 0.143882 1.520655 0.151689 0.162598 0.143882 1.055496 -0.835302 0.687115 -1.535610 1.520655 -0.835302 0.397864 0.001517 0.448718 0.462934 -2.267745 0.708443 -1.000000 -1.000000 -1.000000 0.376857 0.023041 -1.029985 -1.000000 -1.000000 0.095549 4.158378 -0.796063 0.376857 0.095549 1.000000 0.675062 -0.243822 0.023041 4.158378 0.675062 1.000000 -0.097259 -1.029985 -0.796063 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.727026 0.196926 -0.097849 0.113137 1.471150 -0.364698 1.013552 1.050089 1.312007 -0.353189 0.617365 1.050089 -1.066888 0.547864 -0.437910 0.428482 1.312007 0.547864 1.636152 -1.029748 0.492699 -0.353189 -0.437910 -1.029748 0.602186 0.136360 0.617365 0.428482 0.492699 0.136360 0.895191 -0.563799 -0.280461 -0.136955 -0.131015 1.308619 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.295642 -1.520698 1.483096 0.011190 -0.516475 0.349503 -0.989997 0.211450 1.085565 0.165004 -0.163246 0.211450 -0.276251 -1.087591 -0.599200 -1.150484 1.085565 -1.087591 0.236161 0.149024 -0.977264 0.165004 -0.599200 0.149024 0.522290 -0.363218 -0.163246 -1.150484 -0.977264 -0.363218 0.170814 -0.520151 -0.195361 1.356319 -0.131015 -0.331029 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.686586 -0.609886 1.355360 -0.039911 -0.556498 -1.985690 0.577091 1.693570 -0.169492 -0.253639 0.495437 1.693570 -1.615216 0.038843 0.176467 0.691046 -0.169492 0.038843 1.166370 -0.802438 -0.214450 -0.253639 0.176467 -0.802438 1.059280 -1.188758 0.495437 0.691046 -0.214450 -1.188758 1.208147 1.365667 1.399570 1.789047 -0.131015 -0.717017 -1.000000 -1.000000 -1.000000 0.393026 0.172873 0.379760 -1.000000 -1.000000 -0.359149 -0.211073 -0.410956 0.393026 -0.359149 1.000000 -0.077714 -0.243822 0.172873 -0.211073 -0.077714 1.000000 -0.097259 0.379760 -0.410956 -0.243822 -0.097259 1.000000
